Date,Open,High,Low,Close,Adj Close,Volume
2007-09-13,568.171997,572.717407,568.171997,568.171997,332.758423,66177143
2007-09-14,568.171997,572.717407,563.626648,568.171997,332.758423,99348215
2007-09-17,563.626648,572.717407,563.626648,563.626648,330.096313,61573563
2007-09-18,563.626648,568.171997,554.535889,563.626648,330.096313,49308351
2007-09-19,581.808105,586.353516,577.262756,581.808105,340.744507,160333269
2007-09-20,595.444275,595.444275,586.353516,595.444275,348.730774,140615428
2007-09-21,595.444275,595.444275,581.808105,595.444275,348.730774,64807619
2007-09-24,595.444275,622.716492,595.444275,618.171143,362.041107,199240941
2007-09-25,613.625793,618.171143,604.535034,613.625793,359.378998,71952242
2007-09-26,636.352661,636.352661,613.625793,636.352661,372.689392,67926173
2007-09-27,627.261902,640.898010,618.171143,627.261902,367.365295,111998434
2007-09-28,599.989624,627.261902,599.989624,599.989624,351.392853,72947759
2007-10-01,627.261902,627.261902,599.989624,627.261902,367.365295,53675427
2007-10-02,654.534119,668.170288,631.807251,654.534119,383.337524,118208041
2007-10-03,677.261047,686.351807,649.988770,677.261047,396.647949,150312096
2007-10-04,668.170288,686.351807,663.624878,668.170288,391.323914,54665444
2007-10-05,677.261047,681.806396,672.715637,677.261047,396.647949,48549338
2007-10-08,699.987915,699.987915,677.261047,699.987915,409.958252,71215230
2007-10-09,713.624023,713.624023,695.442505,713.624023,417.944458,61947569
2007-10-10,713.624023,722.714783,699.987915,713.624023,417.944458,162566307
2007-10-11,713.624023,727.260193,704.533264,713.624023,417.944458,113521960
2007-10-17,704.533264,704.533264,681.806396,695.442505,407.296265,156142196
2007-10-18,695.442505,695.442505,649.988770,654.534119,383.337524,166592377
2007-10-19,654.534119,654.534119,622.716492,636.352661,372.689392,164667344
2007-10-22,609.080383,627.261902,599.989624,613.625793,359.378998,113796965
2007-10-23,618.171143,663.624878,618.171143,631.807251,370.027313,190402288
2007-10-24,645.443420,672.715637,636.352661,645.443420,378.013458,200560964
2007-10-25,654.534119,681.806396,649.988770,668.170288,391.323914,188785260
2007-10-26,672.715637,699.987915,672.715637,690.897156,404.634277,179765104
2007-10-29,695.442505,699.987915,690.897156,695.442505,407.296265,149525582
2007-10-30,695.442505,736.350891,690.897156,718.169434,420.606628,278689813
2007-10-31,704.533264,713.624023,690.897156,704.533264,412.620331,127508702
2007-11-01,722.714783,790.895447,718.169434,749.987061,439.241089,252107854
2007-11-02,736.350891,759.077820,727.260193,754.532410,441.903107,101058745
2007-11-05,754.532410,754.532410,722.714783,736.350891,431.254852,117548030
2007-11-06,740.896301,740.896301,718.169434,727.260193,425.930725,96466166
2007-11-07,736.350891,759.077820,736.350891,749.987061,439.241089,173858002
2007-11-08,727.260193,736.350891,713.624023,722.714783,423.268646,65126624
2007-11-09,713.624023,727.260193,709.078674,718.169434,420.606628,79069365
2007-11-12,704.533264,704.533264,686.351807,695.442505,407.296265,135681843
2007-11-13,695.442505,731.805542,690.897156,709.078674,415.282440,234430549
2007-11-14,727.260193,749.987061,722.714783,740.896301,433.917023,223028852
2007-11-15,745.441650,745.441650,713.624023,722.714783,423.268646,155581187
2007-11-16,709.078674,709.078674,690.897156,704.533264,412.620331,78557856
2007-11-19,704.533264,727.260193,704.533264,713.624023,417.944458,85058969
2007-11-20,713.624023,699.987915,672.715637,695.442505,407.296265,360096719
2007-11-21,690.897156,690.897156,654.534119,654.534119,383.337524,192827830
2007-11-22,649.988770,659.079529,640.898010,659.079529,385.999695,167653895
2007-11-23,668.170288,672.715637,649.988770,654.534119,383.337524,129516237
2007-11-26,659.079529,663.624878,649.988770,659.079529,385.999695,249484309
2007-11-27,645.443420,659.079529,645.443420,659.079529,385.999695,95921656
2007-11-28,659.079529,681.806396,654.534119,668.170288,391.323914,216742243
2007-11-29,690.897156,704.533264,686.351807,690.897156,404.634277,182113645
2007-11-30,695.442505,722.714783,695.442505,709.078674,415.282440,203696018
2007-12-03,713.624023,727.260193,713.624023,722.714783,423.268646,92071590
2007-12-04,722.714783,727.260193,709.078674,727.260193,425.930725,61727566
2007-12-05,727.260193,727.260193,704.533264,718.169434,420.606628,68509183
2007-12-06,727.260193,727.260193,713.624023,722.714783,423.268646,144234491
2007-12-07,727.260193,727.260193,709.078674,709.078674,415.282440,82506925
2007-12-10,709.078674,722.714783,709.078674,722.714783,423.268646,78926363
2007-12-11,727.260193,727.260193,718.169434,722.714783,423.268646,124533150
2007-12-12,718.169434,727.260193,718.169434,722.714783,423.268646,99584720
2007-12-13,718.169434,722.714783,713.624023,718.169434,420.606628,54153935
2007-12-14,709.078674,713.624023,704.533264,709.078674,415.282440,45397784
2007-12-17,709.078674,709.078674,681.806396,686.351807,401.972168,61243557
2007-12-18,672.715637,681.806396,659.079529,659.079529,385.999695,251992352
2007-12-19,659.079529,672.715637,659.079529,659.079529,385.999695,153276647
2007-12-26,668.170288,668.170288,659.079529,668.170288,391.323914,130165248
2007-12-27,668.170288,677.261047,663.624878,672.715637,393.985901,212496170
2007-12-28,672.715637,672.715637,668.170288,672.715637,393.985901,108753378
2007-12-31,672.715637,672.715637,672.715637,672.715637,393.985901,0
2008-01-02,668.170288,672.715637,663.624878,668.170288,391.323914,49242350
2008-01-03,668.170288,668.170288,645.443420,654.534119,383.337524,113235955
2008-01-04,654.534119,686.351807,649.988770,681.806396,399.310028,158039729
2008-01-07,668.170288,681.806396,663.624878,677.261047,396.647949,70071210
2008-01-08,681.806396,686.351807,677.261047,681.806396,399.310028,92649100
2008-01-09,686.351807,709.078674,686.351807,709.078674,415.282440,176019540
2008-01-14,709.078674,709.078674,695.442505,699.987915,409.958252,172273975
2008-01-15,699.987915,704.533264,659.079529,686.351807,401.972168,150614601
2008-01-16,654.534119,668.170288,640.898010,663.624878,388.661835,116662515
2008-01-17,663.624878,668.170288,654.534119,659.079529,385.999695,109446390
2008-01-18,640.898010,649.988770,622.716492,645.443420,378.013458,154316165
2008-01-21,636.352661,640.898010,609.080383,613.625793,359.378998,83870948
2008-01-22,590.898865,590.898865,554.535889,572.717407,335.420441,202904004
2008-01-23,604.535034,618.171143,581.808105,590.898865,346.068665,254984404
2008-01-24,590.898865,627.261902,590.898865,609.080383,356.717010,290185012
2008-01-25,618.171143,640.898010,618.171143,636.352661,372.689392,254626898
2008-01-28,627.261902,627.261902,604.535034,613.625793,359.378998,68921690
2008-01-29,622.716492,631.807251,609.080383,618.171143,362.041107,196518394
2008-01-30,627.261902,631.807251,609.080383,622.716492,364.703186,45205280
2008-01-31,622.716492,649.988770,622.716492,636.352661,372.689392,286120441
2008-02-01,636.352661,645.443420,613.625793,627.261902,367.365295,130621756
2008-02-04,636.352661,659.079529,636.352661,654.534119,383.337524,141440443
2008-02-05,645.443420,663.624878,636.352661,640.898010,375.351471,166795880
2008-02-06,640.898010,631.807251,613.625793,622.716492,364.703186,113499960
2008-02-11,613.625793,618.171143,609.080383,613.625793,359.378998,107202351
2008-02-12,618.171143,622.716492,609.080383,613.625793,359.378998,72491252
2008-02-13,618.171143,622.716492,604.535034,609.080383,356.717010,60369042
2008-02-14,622.716492,627.261902,618.171143,627.261902,367.365295,78018847
2008-02-15,609.080383,649.988770,609.080383,649.988770,380.675568,84107452
2008-02-18,654.534119,654.534119,631.807251,636.352661,372.689392,62250075
2008-02-19,645.443420,668.170288,640.898010,663.624878,388.661835,187030730
2008-02-20,659.079529,663.624878,649.988770,659.079529,385.999695,105530322
2008-02-21,668.170288,677.261047,659.079529,672.715637,393.985901,132607290
2008-02-22,668.170288,686.351807,668.170288,677.261047,396.647949,109787396
2008-02-25,686.351807,690.897156,677.261047,681.806396,399.310028,55638961
2008-02-26,686.351807,686.351807,659.079529,668.170288,391.323914,56980984
2008-02-27,672.715637,677.261047,663.624878,663.624878,388.661835,52910913
2008-02-28,672.715637,681.806396,654.534119,672.715637,393.985901,84750963
2008-02-29,663.624878,663.624878,645.443420,654.534119,383.337524,96152660
2008-03-03,636.352661,645.443420,631.807251,640.898010,375.351471,90971571
2008-03-04,640.898010,640.898010,609.080383,618.171143,362.041107,165811363
2008-03-05,609.080383,627.261902,609.080383,627.261902,367.365295,88001520
2008-03-06,636.352661,636.352661,613.625793,622.716492,364.703186,56287972
2008-03-10,618.171143,618.171143,568.171997,572.717407,335.420441,284624416
2008-03-11,572.717407,581.808105,554.535889,577.262756,338.082520,228407945
2008-03-12,599.989624,599.989624,581.808105,581.808105,340.744507,363666281
2008-03-13,577.262756,577.262756,549.990479,554.535889,324.772186,200769967
2008-03-14,563.626648,568.171997,536.354370,545.445129,319.448029,92533598
2008-03-17,499.991364,536.354370,499.991364,513.627502,300.813568,128394217
2008-03-18,518.172852,522.718262,481.809845,509.082123,298.151459,182806657
2008-03-19,527.263611,527.263611,481.809845,495.445984,290.165283,194378857
2008-03-24,495.445984,504.536743,477.264496,486.355225,284.841187,142298457
2008-03-25,499.991364,559.081238,495.445984,549.990479,322.110046,318840507
2008-03-26,554.535889,599.989624,545.445129,590.898865,346.068665,308038320
2008-03-27,590.898865,590.898865,568.171997,577.262756,338.082520,121519098
2008-03-28,572.717407,581.808105,568.171997,577.262756,338.082520,130693257
2008-03-31,577.262756,581.808105,563.626648,572.717407,335.420441,102670273
2008-04-01,572.717407,577.262756,531.809021,540.899719,316.785919,243797210
2008-04-02,554.535889,559.081238,522.718262,540.899719,316.785919,179286596
2008-04-03,545.445129,549.990479,499.991364,513.627502,300.813568,226658914
2008-04-04,499.991364,531.809021,499.991364,527.263611,308.799805,250639329
2008-04-07,527.263611,554.535889,522.718262,545.445129,319.448029,143783483
2008-04-08,531.809021,540.899719,522.718262,531.809021,311.461853,117493029
2008-04-09,531.809021,531.809021,499.991364,504.536743,295.489441,157104713
2008-04-10,495.445984,518.172852,481.809845,518.172852,303.475647,334504777
2008-04-11,518.172852,559.081238,518.172852,549.990479,322.110046,217039248
2008-04-14,522.718262,540.899719,522.718262,536.354370,314.123901,158864743
2008-04-15,536.354370,545.445129,531.809021,531.809021,311.461853,67530166
2008-04-16,536.354370,554.535889,536.354370,545.445129,319.448029,61749566
2008-04-17,545.445129,559.081238,540.899719,545.445129,319.448029,121607100
2008-04-18,563.626648,572.717407,554.535889,568.171997,332.758423,180947625
2008-04-21,577.262756,581.808105,568.171997,577.262756,338.082520,120518081
2008-04-22,572.717407,572.717407,545.445129,563.626648,330.096313,297676141
2008-04-23,563.626648,572.717407,563.626648,563.626648,330.096313,56265971
2008-04-24,572.717407,572.717407,536.354370,540.899719,316.785919,69554201
2008-04-25,545.445129,545.445129,522.718262,531.809021,311.461853,85630979
2008-04-28,536.354370,536.354370,509.082123,513.627502,300.813568,66908655
2008-04-29,522.718262,545.445129,522.718262,531.809021,311.461853,103137781
2008-04-30,527.263611,540.899719,527.263611,540.899719,316.785919,183307166
2008-05-05,613.625793,631.807251,599.989624,627.261902,367.365295,273855230
2008-05-06,622.716492,622.716492,595.444275,595.444275,348.730774,176195543
2008-05-07,586.353516,586.353516,563.626648,568.171997,332.758423,197541412
2008-05-08,559.081238,577.262756,554.535889,568.171997,332.758423,147710551
2008-05-09,563.626648,563.626648,549.990479,549.990479,322.110046,80928397
2008-05-12,549.990479,549.990479,531.809021,540.899719,316.785919,115810000
2008-05-13,549.990479,581.808105,545.445129,577.262756,338.082520,210945143
2008-05-14,577.262756,581.808105,568.171997,581.808105,340.744507,95069142
2008-05-15,586.353516,595.444275,577.262756,590.898865,346.068665,105370820
2008-05-16,595.444275,599.989624,577.262756,581.808105,340.744507,81296904
2008-05-21,599.989624,599.989624,586.353516,586.353516,343.406555,145703016
2008-05-22,572.717407,581.808105,559.081238,568.171997,332.758423,182790157
2008-05-23,577.262756,577.262756,559.081238,563.626648,330.096313,81538908
2008-05-26,554.535889,554.535889,545.445129,545.445129,319.448029,36751634
2008-05-27,536.354370,559.081238,531.809021,540.899719,316.785919,70137211
2008-05-28,545.445129,549.990479,518.172852,549.990479,322.110046,208283097
2008-05-29,554.535889,559.081238,531.809021,531.809021,311.461853,158309234
2008-05-30,536.354370,549.990479,522.718262,527.263611,308.799805,151945624
2008-06-02,531.809021,549.990479,527.263611,540.899719,316.785919,137496874
2008-06-03,531.809021,540.899719,531.809021,540.899719,316.785919,121464097
2008-06-04,536.354370,536.354370,513.627502,518.172852,303.475647,59632029
2008-06-05,518.172852,527.263611,499.991364,518.172852,303.475647,393119290
2008-06-06,522.718262,527.263611,495.445984,499.991364,292.827332,479718285
2008-06-09,481.809845,495.445984,477.264496,486.355225,284.841187,409938580
2008-06-10,477.264496,477.264496,454.537598,463.628357,271.530792,723009488
2008-06-11,463.628357,477.264496,454.537598,468.173737,274.192932,468751096
2008-06-12,454.537598,472.719116,454.537598,472.719116,276.854980,573489405
2008-06-13,468.173737,472.719116,463.628357,468.173737,274.192932,271737693
2008-06-16,468.173737,472.719116,463.628357,468.173737,274.192932,191634309
2008-06-17,463.628357,468.173737,454.537598,463.628357,271.530792,192937832
2008-06-18,463.628357,472.719116,459.082977,463.628357,271.530792,204471531
2008-06-19,445.446838,454.537598,440.901489,445.446838,271.328156,127855208
2008-06-20,445.446838,452.264923,445.446838,445.446838,271.328156,110733412
2008-06-23,429.538025,440.901489,424.992645,429.538025,261.637878,272667209
2008-06-24,434.083405,434.083405,422.719971,434.083405,264.406464,206369064
2008-06-25,438.628784,443.174164,429.538025,438.628784,267.175171,380249067
2008-06-26,443.174164,470.446411,443.174164,468.173737,285.171478,766520739
2008-06-27,459.082977,472.719116,449.992218,459.082977,279.634155,475532713
2008-06-30,463.628357,477.264496,459.082977,463.628357,282.402740,253631380
2008-07-01,481.809845,490.900604,468.173737,481.809845,293.477356,400153911
2008-07-02,499.991364,518.172852,481.809845,499.991364,304.551971,916706333
2008-07-03,490.900604,499.991364,477.264496,490.900604,299.014709,292566553
2008-07-04,490.900604,504.536743,486.355225,490.900604,299.014709,91510580
2008-07-07,490.900604,495.445984,486.355225,490.900604,299.014709,32164555
2008-07-08,486.355225,499.991364,481.809845,486.355225,296.246094,129087229
2008-07-09,509.082123,518.172852,495.445984,509.082123,310.089325,313736418
2008-07-10,499.991364,504.536743,490.900604,499.991364,304.551971,197343408
2008-07-11,522.718262,527.263611,504.536743,522.718262,318.395264,289761504
2008-07-14,499.991364,527.263611,495.445984,499.991364,304.551971,172493979
2008-07-15,472.719116,486.355225,463.628357,472.719116,287.940125,275340255
2008-07-16,477.264496,490.900604,472.719116,477.264496,290.708710,303511742
2008-07-17,486.355225,499.991364,481.809845,486.355225,296.246094,337496829
2008-07-18,486.355225,522.718262,486.355225,518.172852,315.626648,330363206
2008-07-21,540.899719,545.445129,518.172852,540.899719,329.469879,294876593
2008-07-22,527.263611,545.445129,527.263611,527.263611,321.163971,97819189
2008-07-23,540.899719,554.535889,531.809021,540.899719,329.469879,175937038
2008-07-24,545.445129,581.808105,545.445129,581.808105,354.387726,349806042
2008-07-25,545.445129,572.717407,536.354370,545.445129,332.238556,187866744
2008-07-28,549.990479,559.081238,549.990479,549.990479,335.007172,49660357
2008-07-29,549.990479,554.535889,531.809021,549.990479,335.007172,111717929
2008-07-31,554.535889,563.626648,545.445129,554.535889,337.775909,178577084
2008-08-01,536.354370,554.535889,531.809021,536.354370,326.701263,123163627
2008-08-04,536.354370,545.445129,518.172852,536.354370,326.701263,87935518
2008-08-05,549.990479,549.990479,531.809021,549.990479,335.007172,142012452
2008-08-06,549.990479,563.626648,549.990479,549.990479,335.007172,118917553
2008-08-07,568.171997,568.171997,549.990479,568.171997,346.081909,137397873
2008-08-08,549.990479,559.081238,540.899719,549.990479,335.007172,41800722
2008-08-11,531.809021,554.535889,531.809021,531.809021,323.932678,98055693
2008-08-12,527.263611,536.354370,518.172852,527.263611,321.163971,108082366
2008-08-13,518.172852,554.535889,518.172852,549.990479,335.007172,226246407
2008-08-14,545.445129,549.990479,540.899719,545.445129,332.238556,69202195
2008-08-15,554.535889,554.535889,540.899719,554.535889,337.775909,149745586
2008-08-19,531.809021,545.445129,531.809021,531.809021,323.932678,186348718
2008-08-20,527.263611,536.354370,513.627502,527.263611,321.163971,103176282
2008-08-21,527.263611,531.809021,522.718262,527.263611,321.163971,72623254
2008-08-22,531.809021,536.354370,527.263611,531.809021,323.932678,57178987
2008-08-25,531.809021,536.354370,522.718262,531.809021,323.932678,72430751
2008-08-26,522.718262,527.263611,522.718262,522.718262,318.395264,54709444
2008-08-27,531.809021,531.809021,509.082123,531.809021,323.932678,62783584
2008-08-28,518.172852,531.809021,518.172852,518.172852,315.626648,62772584
2008-08-29,531.809021,536.354370,518.172852,531.809021,323.932678,87121504
2008-09-01,540.899719,545.445129,522.718262,540.899719,329.469879,226372910
2008-09-02,540.899719,568.171997,540.899719,568.171997,346.081909,305051768
2008-09-03,581.808105,586.353516,559.081238,581.808105,354.387726,272689210
2008-09-04,572.717407,581.808105,568.171997,572.717407,348.850525,136605859
2008-09-05,527.263611,549.990479,518.172852,527.263611,321.163971,420674766
2008-09-08,540.899719,545.445129,531.809021,540.899719,329.469879,164117334
2008-09-09,522.718262,536.354370,509.082123,522.718262,318.395264,176767553
2008-09-10,499.991364,518.172852,486.355225,499.991364,304.551971,371635919
2008-09-11,490.900604,504.536743,481.809845,490.900604,299.014709,241641173
2008-09-12,459.082977,481.809845,454.537598,459.082977,279.634155,326458138
2008-09-15,436.356110,463.628357,431.810730,436.356110,265.790833,142903468
2008-09-16,431.810730,477.264496,415.901917,468.173737,285.171478,271737693
2008-09-17,481.809845,499.991364,472.719116,481.809845,293.477356,245001731
2008-09-18,472.719116,481.809845,440.901489,472.719116,287.940125,309006337
2008-09-19,509.082123,527.263611,490.900604,509.082123,310.089325,235013559
2008-09-22,536.354370,540.899719,522.718262,536.354370,326.701263,174188008
2008-09-23,504.536743,527.263611,504.536743,504.536743,307.320709,183191664
2008-09-24,509.082123,518.172852,495.445984,509.082123,310.089325,131490771
2008-09-25,499.991364,527.263611,499.991364,499.991364,304.551971,102961778
2008-09-26,490.900604,499.991364,477.264496,490.900604,299.014709,199367443
2008-10-06,449.992218,463.628357,440.901489,449.992218,274.096863,219728795
2008-10-07,436.356110,454.537598,436.356110,436.356110,265.790833,106943847
2008-10-08,422.719971,422.719971,388.629639,388.629639,236.719971,65737135
2008-10-09,388.629639,388.629639,388.629639,388.629639,236.719971,0
2008-10-10,388.629639,388.629639,388.629639,388.629639,236.719971,0
2008-10-13,384.084259,402.265778,349.993958,384.084259,233.951279,22
2008-10-14,420.447296,420.447296,404.538452,420.447296,256.100555,233567034
2008-10-15,420.447296,454.537598,384.084259,388.629639,236.719971,765877228
2008-10-16,349.993958,381.811584,349.993958,377.266205,229.798355,155289682
2008-10-17,381.811584,381.811584,340.903198,340.903198,207.649094,597398318
2008-10-20,349.993958,370.448151,309.085571,349.993958,213.186386,475114706
2008-10-21,368.175446,372.720825,354.539337,368.175446,224.261047,267772125
2008-10-22,354.539337,390.902344,334.085144,354.539337,215.955063,281764366
2008-10-23,329.539764,336.357819,322.721710,329.539764,200.727448,329301687
2008-10-24,329.539764,329.539764,297.722137,297.722137,181.346893,233913540
2008-10-27,268.177185,270.449860,268.177185,268.177185,163.350632,156598704
2008-10-28,243.177612,249.995682,243.177612,243.177612,148.123047,379913562
2008-10-29,254.541061,265.904510,227.268799,240.904922,146.738678,537051276
2008-10-30,263.631805,263.631805,249.995682,263.631805,160.581985,108351871
2008-10-31,268.177185,315.903625,268.177185,313.630951,191.037201,387784197
2008-11-03,318.176331,374.993530,318.176331,352.266632,214.570709,373654453
2008-11-04,349.993958,349.993958,318.176331,322.721710,196.574478,761174647
2008-11-05,336.357819,368.175446,322.721710,336.357819,204.880432,727321562
2008-11-06,318.176331,329.539764,306.812897,318.176331,193.805847,314440431
2008-11-07,299.994812,322.721710,297.722137,320.449005,195.190170,539537319
2008-11-10,334.085144,340.903198,320.449005,334.085144,203.496155,256749934
2008-11-11,336.357819,338.630524,322.721710,336.357819,204.880432,230877487
2008-11-12,345.448578,352.266632,331.812439,345.448578,210.417831,225272891
2008-11-13,331.812439,331.812439,311.358246,311.358246,189.652863,308670831
2008-11-14,320.449005,322.721710,295.449432,297.722137,181.346893,173516997
2008-11-17,295.449432,313.630951,290.904053,295.449432,179.962540,222616345
2008-11-18,286.358704,286.358704,265.904510,270.449860,164.734940,167103886
2008-11-19,259.086426,274.995239,247.722992,259.086426,157.813324,306668796
2008-11-20,236.359558,249.995682,236.359558,236.359558,143.970062,289304997
2008-11-21,229.541489,240.904922,218.178055,229.541489,139.817078,566630787
2008-11-24,229.541489,236.359558,222.723419,229.541489,139.817078,201149474
2008-11-25,231.814178,243.177612,229.541489,231.814178,141.201370,750289959
2008-11-26,234.086868,265.904510,231.814178,261.359131,159.197632,490118965
2008-11-27,270.449860,302.267517,268.177185,302.267517,184.115555,616417647
2008-11-28,302.267517,318.176331,288.631378,309.085571,188.268509,441107619
2008-12-01,309.085571,311.358246,286.358704,288.631378,175.809586,283419895
2008-12-02,281.813324,293.176758,268.177185,281.813324,171.656601,266606104
2008-12-03,290.904053,295.449432,286.358704,290.904053,177.193863,200379461
2008-12-04,295.449432,313.630951,295.449432,313.630951,191.037201,399070392
2008-12-05,309.085571,320.449005,299.994812,309.085571,188.268509,220839814
2008-12-09,336.357819,340.903198,313.630951,336.357819,204.880432,490652474
2008-12-10,338.630524,368.175446,338.630524,368.175446,224.261047,373263947
2008-12-11,370.448151,379.538910,361.357391,370.448151,225.645416,362384759
2008-12-12,363.630096,370.448151,334.085144,334.085144,203.496155,163468323
2008-12-15,345.448578,388.629639,345.448578,388.629639,236.719971,282215374
2008-12-16,397.720398,404.538452,381.811584,397.720398,242.257263,274416239
2008-12-17,413.629211,422.719971,397.720398,413.629211,251.947525,225932902
2008-12-18,402.265778,413.629211,388.629639,402.265778,245.025955,200467462
2008-12-19,402.265778,415.901917,390.902344,402.265778,245.025955,181068627
2008-12-22,411.356537,415.901917,399.993103,411.356537,250.563248,63058589
2008-12-23,402.265778,409.083832,388.629639,402.265778,245.025955,114951985
2008-12-24,395.447723,409.083832,390.902344,395.447723,240.872925,37054140
2008-12-30,415.901917,418.174591,404.538452,415.901917,253.331955,121304595
2008-12-31,415.901917,415.901917,415.901917,415.901917,253.331955,0
2009-01-05,440.901489,454.537598,429.538025,440.901489,268.559448,180051109
2009-01-06,440.901489,461.355652,434.083405,436.356110,265.790833,271440688
2009-01-07,429.538025,463.628357,427.265350,429.538025,261.637878,210521636
2009-01-08,420.447296,431.810730,409.083832,420.447296,256.100555,79811878
2009-01-09,427.265350,429.538025,418.174591,427.265350,260.253540,47850826
2009-01-12,436.356110,436.356110,418.174591,436.356110,265.790833,98143695
2009-01-13,436.356110,443.174164,429.538025,436.356110,265.790833,198646931
2009-01-14,431.810730,440.901489,429.538025,431.810730,263.022247,147952555
2009-01-15,418.174591,424.992645,411.356537,418.174591,254.716232,187971246
2009-01-16,420.447296,424.992645,418.174591,420.447296,256.100555,167840899
2009-01-19,427.265350,429.538025,418.174591,427.265350,260.253540,45722289
2009-01-20,422.719971,429.538025,409.083832,422.719971,257.484894,157451219
2009-01-21,422.719971,422.719971,409.083832,422.719971,257.484894,87308508
2009-01-22,411.356537,422.719971,409.083832,411.356537,250.563248,97714687
2009-01-23,393.175018,409.083832,390.902344,393.175018,239.488602,121601600
2009-01-27,393.175018,399.993103,390.902344,393.175018,239.488602,56106469
2009-01-28,386.356964,399.993103,386.356964,386.356964,235.335632,108087866
2009-01-29,411.356537,411.356537,390.902344,411.356537,250.563248,208970609
2009-01-30,413.629211,413.629211,402.265778,413.629211,251.947525,82908432
2009-02-02,395.447723,411.356537,395.447723,395.447723,240.872925,136000849
2009-02-03,399.993103,404.538452,393.175018,399.993103,243.641617,66556649
2009-02-04,399.993103,411.356537,399.993103,399.993103,243.641617,86279990
2009-02-05,395.447723,399.993103,388.629639,395.447723,240.872925,92665600
2009-02-06,406.811157,406.811157,395.447723,406.811157,247.794586,127695705
2009-02-09,404.538452,411.356537,399.993103,404.538452,246.410278,71930242
2009-02-10,404.538452,404.538452,384.084259,384.084259,233.951279,91653583
2009-02-11,370.448151,384.084259,361.357391,370.448151,225.645416,151538617
2009-02-12,384.084259,386.356964,363.630096,384.084259,233.951279,97687187
2009-02-13,402.265778,404.538452,388.629639,402.265778,245.025955,248312788
2009-02-16,406.811157,413.629211,402.265778,406.811157,247.794586,56502475
2009-02-17,402.265778,406.811157,397.720398,402.265778,245.025955,80427889
2009-02-18,413.629211,413.629211,399.993103,413.629211,251.947525,92214592
2009-02-19,399.993103,413.629211,399.993103,399.993103,243.641617,92297094
2009-02-20,381.811584,399.993103,379.538910,381.811584,232.567001,67299162
2009-02-23,377.266205,388.629639,370.448151,377.266205,229.798355,93870121
2009-02-24,361.357391,372.720825,356.812012,361.357391,220.108047,344987958
2009-02-25,368.175446,372.720825,361.357391,368.175446,224.261047,151725620
2009-02-26,349.993958,368.175446,347.721252,349.993958,213.186386,326903646
2009-02-27,338.630524,349.993958,336.357819,338.630524,206.264755,185342201
2009-03-02,329.539764,343.175903,327.267059,329.539764,200.727448,125259163
2009-03-03,336.357819,340.903198,322.721710,336.357819,204.880432,169969435
2009-03-04,336.357819,356.812012,334.085144,356.812012,217.339371,315853955
2009-03-05,347.721252,359.084717,345.448578,347.721252,211.802109,256188925
2009-03-06,349.993958,354.539337,343.175903,349.993958,213.186386,95322146
2009-03-10,345.448578,363.630096,345.448578,363.630096,221.492371,247548275
2009-03-11,370.448151,379.538910,368.175446,370.448151,225.645416,312608899
2009-03-12,356.812012,372.720825,356.812012,356.812012,217.339371,207348081
2009-03-13,372.720825,377.266205,363.630096,372.720825,227.029709,212056162
2009-03-16,384.084259,386.356964,374.993530,384.084259,233.951279,246200752
2009-03-17,379.538910,386.356964,370.448151,379.538910,231.182648,151648619
2009-03-18,377.266205,384.084259,374.993530,377.266205,229.798355,115694498
2009-03-19,379.538910,388.629639,379.538910,384.084259,233.951279,104380802
2009-03-20,388.629639,395.447723,384.084259,388.629639,236.719971,131237766
2009-03-23,390.902344,413.629211,388.629639,411.356537,250.563248,260946507
2009-03-24,420.447296,422.719971,411.356537,420.447296,256.100555,424271828
2009-03-25,420.447296,420.447296,397.720398,397.720398,242.257263,129142230
2009-03-27,406.811157,411.356537,399.993103,406.811157,247.794586,135632342
2009-03-30,404.538452,404.538452,374.993530,377.266205,229.798355,201033972
2009-03-31,381.811584,393.175018,370.448151,381.811584,232.567001,386337672
2009-04-01,381.811584,413.629211,381.811584,411.356537,250.563248,402331949
2009-04-02,415.901917,445.446838,409.083832,443.174164,269.943817,412991133
2009-04-03,449.992218,459.082977,445.446838,449.992218,274.096863,330896715
2009-04-06,468.173737,486.355225,454.537598,468.173737,285.171478,281472861
2009-04-07,463.628357,463.628357,443.174164,463.628357,282.402740,149217577
2009-04-08,454.537598,454.537598,413.629211,424.992645,258.869202,422489797
2009-04-09,424.992645,424.992645,424.992645,424.992645,258.869202,0
2009-04-13,438.628784,443.174164,436.356110,438.628784,267.175171,488842943
2009-04-14,438.628784,481.809845,438.628784,468.173737,285.171478,492396004
2009-04-15,454.537598,477.264496,452.264923,454.537598,276.865479,303456741
2009-04-16,454.537598,481.809845,454.537598,454.537598,276.865479,373643453
2009-04-17,463.628357,490.900604,463.628357,477.264496,290.708710,304413757
2009-04-20,481.809845,486.355225,468.173737,481.809845,293.477356,120441080
2009-04-22,463.628357,477.264496,459.082977,463.628357,282.402740,118400545
2009-04-23,449.992218,463.628357,447.719543,449.992218,274.096863,78854862
2009-04-24,452.264923,459.082977,449.992218,452.264923,275.481140,110870915
2009-04-27,447.719543,463.628357,447.719543,447.719543,272.712494,141434942
2009-04-28,459.082977,463.628357,445.446838,459.082977,279.634155,78343353
2009-04-29,477.264496,477.264496,454.537598,477.264496,290.708710,164381339
